"Order_ID","Order_Date","Customer_ID","Customer_Name","Product","Category","Quantity","Price","Sales","Profit","City","State","Region","Year","Month","Quarter","Month_Name","Profit_Margin","Is_Outlier"
"EC-1731",2024-11-16,"CUST-112","Mia Thomas","Waterproof Leather Jacket","Clothing",3,14900,44700,15404.8,"New York","New York","East",2024,11,"Q4","Nov",0.3446,FALSE
"EC-1732",2024-04-01,"CUST-144","Layla Roberts","iPad Air","Electronics",2,49000,98000,20679.97,"Los Angeles","California","West",2024,4,"Q2","Apr",0.211,FALSE
"EC-1733",2024-12-02,"CUST-140","Camila Nelson","Waterproof Leather Jacket","Clothing",1,14900,14900,5353.77,"Atlanta","Georgia","South",2024,12,"Q4","Dec",0.3593,FALSE
"EC-1734",2025-02-23,"CUST-150","Zoe Edwards","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1053.48,"Chicago","Illinois","Central",2025,2,"Q1","Feb",0.2634,FALSE
"EC-1735",2025-11-27,"CUST-111","Lucas Anderson","Premium Notebook Pack","Office Supplies",3,1200,3600,2166.42,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.6018,FALSE
"EC-1736",2025-10-28,"CUST-118","Harper Thompson","Sony WH-1000XM5","Electronics",1,33000,33000,6230.59,"San Francisco","California","West",2025,10,"Q4","Oct",0.1888,FALSE
"EC-1737",2025-10-27,"CUST-113","Alexander Taylor","LED Desk Lamp","Furniture",2,4000,8000,1573.72,"Los Angeles","California","West",2025,10,"Q4","Oct",0.1967,FALSE
"EC-1738",2024-02-26,"CUST-115","Ethan Jackson","Denim Jeans","Clothing",4,4900,19600,6440.9,"Chicago","Illinois","Central",2024,2,"Q1","Feb",0.3286,FALSE
"EC-1739",2025-12-25,"CUST-139","Carter Gonzalez","LED Desk Lamp","Furniture",2,4000,8000,-151.42,"San Francisco","California","West",2025,12,"Q4","Dec",-0.0189,FALSE
"EC-1740",2024-08-19,"CUST-104","Emily Davis","Dell XPS 15","Electronics",1,124000,124000,43378.6,"Atlanta","Georgia","South",2024,8,"Q3","Aug",0.3498,TRUE
"EC-1741",2026-03-13,"CUST-149","Julian Evans","Gel Pen Set (12-pack)","Office Supplies",1,900,900,555.4,"Miami","Florida","South",2026,3,"Q1","Mar",0.6171,FALSE
"EC-1742",2025-11-28,"CUST-104","Emily Davis","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2059.08,"Chicago","Illinois","Central",2025,11,"Q4","Nov",0.5565,FALSE
"EC-1743",2024-01-13,"CUST-139","Carter Gonzalez","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1080.3,"Houston","Texas","Central",2024,1,"Q1","Jan",0.2701,FALSE
"EC-1744",2025-09-01,"CUST-123","David Rodriguez","Dry Erase Whiteboard","Office Supplies",4,3700,14800,8158.18,"Nashville","Tennessee","South",2025,9,"Q3","Sep",0.5512,FALSE
"EC-1745",2025-05-17,"CUST-137","Gabriel Adams","Dry Erase Whiteboard","Office Supplies",3,3700,11100,4326.69,"Los Angeles","California","West",2025,5,"Q2","May",0.3898,FALSE
"EC-1746",2024-08-15,"CUST-150","Zoe Edwards","Premium Notebook Pack","Office Supplies",2,1200,2400,1257.12,"Chicago","Illinois","Central",2024,8,"Q3","Aug",0.5238,FALSE
"EC-1747",2026-03-19,"CUST-113","Alexander Taylor","Sony WH-1000XM5","Electronics",1,33000,33000,8034.16,"Chicago","Illinois","Central",2026,3,"Q1","Mar",0.2435,FALSE
"EC-1748",2025-03-02,"CUST-128","Sofia Allen","iPad Air","Electronics",2,49000,98000,18484.47,"Houston","Texas","Central",2025,3,"Q1","Mar",0.1886,FALSE
"EC-1749",2024-12-13,"CUST-144","Layla Roberts","Gel Pen Set (12-pack)","Office Supplies",1,900,900,429.18,"Seattle","Washington","West",2024,12,"Q4","Dec",0.4769,FALSE
"EC-1750",2025-01-28,"CUST-120","Evelyn Harris","Ergonomic Office Chair","Furniture",1,20500,20500,-3044.56,"Houston","Texas","Central",2025,1,"Q1","Jan",-0.1485,FALSE
"EC-1751",2026-05-13,"CUST-114","Charlotte Moore","Heavy Duty Stapler","Office Supplies",2,1800,3600,1870.77,"Houston","Texas","Central",2026,5,"Q2","May",0.5197,FALSE
"EC-1752",2024-04-19,"CUST-131","Jack King","iPad Air","Electronics",1,49000,49000,16756.25,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.342,FALSE
"EC-1753",2025-06-22,"CUST-123","David Rodriguez","Waterproof Leather Jacket","Clothing",1,14900,14900,5289.74,"Dallas","Texas","Central",2025,6,"Q2","Jun",0.355,FALSE
"EC-1754",2024-12-18,"CUST-106","Olivia Jones","Ergonomic Office Chair","Furniture",1,20500,20500,-591.71,"San Francisco","California","West",2024,12,"Q4","Dec",-0.0289,FALSE
"EC-1755",2024-09-12,"CUST-134","Grace Hill","Denim Jeans","Clothing",1,4900,4900,1319.12,"Nashville","Tennessee","South",2024,9,"Q3","Sep",0.2692,FALSE
"EC-1756",2024-03-05,"CUST-130","Ella Hernandez","iPad Air","Electronics",2,49000,98000,16140.25,"Seattle","Washington","West",2024,3,"Q1","Mar",0.1647,FALSE
"EC-1757",2025-08-12,"CUST-130","Ella Hernandez","Denim Jeans","Clothing",5,4900,24500,10920.23,"Dallas","Texas","Central",2025,8,"Q3","Aug",0.4457,FALSE
"EC-1758",2026-06-13,"CUST-107","James Garcia","Running Shoes","Clothing",3,9900,29700,9780.42,"Los Angeles","California","West",2026,6,"Q2","Jun",0.3293,FALSE
"EC-1759",2026-01-25,"CUST-114","Charlotte Moore","Running Shoes","Clothing",1,9900,9900,3649.66,"Los Angeles","California","West",2026,1,"Q1","Jan",0.3687,FALSE
"EC-1760",2024-02-27,"CUST-137","Gabriel Adams","Denim Jeans","Clothing",2,4900,9800,4974.88,"Atlanta","Georgia","South",2024,2,"Q1","Feb",0.5076,FALSE
"EC-1761",2026-01-26,"CUST-108","Sophia Martinez","Heavy Duty Stapler","Office Supplies",1,1800,1800,1108.12,"Houston","Texas","Central",2026,1,"Q1","Jan",0.6156,FALSE
"EC-1762",2025-04-24,"CUST-131","Jack King","Premium Notebook Pack","Office Supplies",1,1200,1200,697.95,"Chicago","Illinois","Central",2025,4,"Q2","Apr",0.5816,FALSE
"EC-1763",2025-06-23,"CUST-150","Zoe Edwards","Ergonomic Office Chair","Furniture",1,20500,20500,4493.05,"Dallas","Texas","Central",2025,6,"Q2","Jun",0.2192,FALSE
"EC-1765",2024-10-14,"CUST-125","Joseph Lee","Dell XPS 15","Electronics",1,124000,124000,28741.05,"Chicago","Illinois","Central",2024,10,"Q4","Oct",0.2318,FALSE
"EC-1766",2024-12-26,"CUST-132","Scarlett Wright","iPhone 15 Pro","Electronics",1,82900,82900,21579.97,"San Francisco","California","West",2024,12,"Q4","Dec",0.2603,FALSE
"EC-1767",2024-06-06,"CUST-112","Mia Thomas","Gel Pen Set (12-pack)","Office Supplies",1,900,900,559.75,"Philadelphia","Pennsylvania","East",2024,6,"Q2","Jun",0.6219,FALSE
"EC-1768",2025-01-05,"CUST-119","Matthew White","Solid Oak Dining Table","Furniture",2,66000,132000,4182.82,"Nashville","Tennessee","South",2025,1,"Q1","Jan",0.0317,FALSE
"EC-1769",2025-11-07,"CUST-125","Joseph Lee","Heavy Duty Stapler","Office Supplies",1,1800,1800,1133.41,"Seattle","Washington","West",2025,11,"Q4","Nov",0.6297,FALSE
"EC-1770",2026-01-26,"CUST-113","Alexander Taylor","Denim Jeans","Clothing",1,4900,4900,1814.77,"Los Angeles","California","West",2026,1,"Q1","Jan",0.3704,FALSE
"EC-1771",2024-12-19,"CUST-116","Amelia Martin","Heavy Duty Stapler","Office Supplies",1,1800,1800,895.31,"Philadelphia","Pennsylvania","East",2024,12,"Q4","Dec",0.4974,FALSE
"EC-1772",2025-05-03,"CUST-105","William Brown","Running Shoes","Clothing",5,9900,49500,13261.76,"Nashville","Tennessee","South",2025,5,"Q2","May",0.2679,FALSE
"EC-1773",2025-10-25,"CUST-137","Gabriel Adams","iPhone 15 Pro","Electronics",2,82900,165800,50215.83,"Atlanta","Georgia","South",2025,10,"Q4","Oct",0.3029,TRUE
"EC-1774",2025-11-14,"CUST-108","Sophia Martinez","Modern Sofa","Furniture",1,74500,74500,6776.88,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.091,FALSE
"EC-1775",2025-06-29,"CUST-112","Mia Thomas","Heavy Duty Stapler","Office Supplies",1,1800,1800,663.06,"Houston","Texas","Central",2025,6,"Q2","Jun",0.3684,FALSE
"EC-1776",2025-09-28,"CUST-102","Jane Smith","Gel Pen Set (12-pack)","Office Supplies",4,900,3600,1657.35,"Dallas","Texas","Central",2025,9,"Q3","Sep",0.4604,FALSE
"EC-1777",2024-10-10,"CUST-133","Luke Lopez","Heavy Duty Stapler","Office Supplies",3,1800,5400,2912.09,"Houston","Texas","Central",2024,10,"Q4","Oct",0.5393,FALSE
"EC-1778",2026-03-26,"CUST-119","Matthew White","Waterproof Leather Jacket","Clothing",1,14900,14900,5293.4,"Boston","Massachusetts","East",2026,3,"Q1","Mar",0.3553,FALSE
"EC-1779",2025-06-13,"CUST-112","Mia Thomas","Premium Notebook Pack","Office Supplies",2,1200,2400,1062.75,"Seattle","Washington","West",2025,6,"Q2","Jun",0.4428,FALSE
"EC-1780",2024-05-29,"CUST-115","Ethan Jackson","LED Desk Lamp","Furniture",4,4000,16000,3064.06,"Miami","Florida","South",2024,5,"Q2","May",0.1915,FALSE
"EC-1781",2025-10-27,"CUST-123","David Rodriguez","Ergonomic Office Chair","Furniture",4,20500,82000,1619.88,"Nashville","Tennessee","South",2025,10,"Q4","Oct",0.0198,FALSE
"EC-1782",2025-07-14,"CUST-101","John Doe","LED Desk Lamp","Furniture",1,4000,4000,819.35,"Los Angeles","California","West",2025,7,"Q3","Jul",0.2048,FALSE
"EC-1783",2025-12-24,"CUST-113","Alexander Taylor","Denim Jeans","Clothing",3,4900,14700,7256.76,"San Francisco","California","West",2025,12,"Q4","Dec",0.4937,FALSE
"EC-1784",2026-05-12,"CUST-130","Ella Hernandez","Premium Notebook Pack","Office Supplies",1,1200,1200,777.45,"Nashville","Tennessee","South",2026,5,"Q2","May",0.6479,FALSE
"EC-1785",2026-05-21,"CUST-102","Jane Smith","Premium Notebook Pack","Office Supplies",4,1200,4800,2319.64,"Boston","Massachusetts","East",2026,5,"Q2","May",0.4833,FALSE
"EC-1786",2024-01-30,"CUST-135","Owen Scott","Modern Sofa","Furniture",2,74500,149000,18118.89,"Atlanta","Georgia","South",2024,1,"Q1","Jan",0.1216,FALSE
"EC-1787",2025-08-06,"CUST-101","John Doe","iPhone 15 Pro","Electronics",2,82900,165800,22184.99,"Dallas","Texas","Central",2025,8,"Q3","Aug",0.1338,FALSE
"EC-1788",2025-04-17,"CUST-106","Olivia Jones","Modern Sofa","Furniture",1,74500,74500,2599.07,"Boston","Massachusetts","East",2025,4,"Q2","Apr",0.0349,FALSE
"EC-1789",2024-02-27,"CUST-141","Henry Carter","LED Desk Lamp","Furniture",2,4000,8000,1674.6,"Miami","Florida","South",2024,2,"Q1","Feb",0.2093,FALSE
"EC-1790",2025-11-08,"CUST-103","Michael Johnson","Ergonomic Office Chair","Furniture",1,20500,20500,-1583.82,"Seattle","Washington","West",2025,11,"Q4","Nov",-0.0773,FALSE
"EC-1791",2024-04-08,"CUST-133","Luke Lopez","LED Desk Lamp","Furniture",1,4000,4000,-428.28,"Chicago","Illinois","Central",2024,4,"Q2","Apr",-0.1071,FALSE
"EC-1792",2026-04-12,"CUST-137","Gabriel Adams","iPhone 15 Pro","Electronics",2,82900,165800,38455.94,"New York","New York","East",2026,4,"Q2","Apr",0.2319,TRUE
"EC-1793",2024-06-23,"CUST-112","Mia Thomas","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,1131.08,"Chicago","Illinois","Central",2024,6,"Q2","Jun",0.6284,FALSE
"EC-1794",2025-05-30,"CUST-106","Olivia Jones","Denim Jeans","Clothing",3,4900,14700,7896.86,"Boston","Massachusetts","East",2025,5,"Q2","May",0.5372,FALSE
"EC-1795",2024-02-10,"CUST-106","Olivia Jones","iPhone 15 Pro","Electronics",1,82900,82900,24278,"Chicago","Illinois","Central",2024,2,"Q1","Feb",0.2929,FALSE
"EC-1796",2024-12-18,"CUST-114","Charlotte Moore","iPad Air","Electronics",1,49000,49000,10462.59,"San Francisco","California","West",2024,12,"Q4","Dec",0.2135,FALSE
"EC-1797",2025-05-05,"CUST-145","Matthew Turner","Dell XPS 15","Electronics",4,124000,496000,131439.82,"San Francisco","California","West",2025,5,"Q2","May",0.265,TRUE
"EC-1798",2025-12-10,"CUST-126","Avery Walker","Modern Sofa","Furniture",1,74500,74500,17321.15,"San Francisco","California","West",2025,12,"Q4","Dec",0.2325,FALSE
"EC-1799",2026-02-26,"CUST-134","Grace Hill","Ergonomic Office Chair","Furniture",2,20500,41000,-6080.61,"Boston","Massachusetts","East",2026,2,"Q1","Feb",-0.1483,FALSE
"EC-1800",2025-10-10,"CUST-149","Julian Evans","Modern Sofa","Furniture",2,74500,149000,2197,"Houston","Texas","Central",2025,10,"Q4","Oct",0.0147,FALSE
"EC-1801",2024-04-01,"CUST-147","Daniel Campbell","Modern Sofa","Furniture",1,74500,74500,-9674.85,"Philadelphia","Pennsylvania","East",2024,4,"Q2","Apr",-0.1299,FALSE
"EC-1802",2025-02-18,"CUST-103","Michael Johnson","Premium Notebook Pack","Office Supplies",4,1200,4800,2519.94,"Seattle","Washington","West",2025,2,"Q1","Feb",0.525,FALSE
"EC-1803",2025-10-25,"CUST-135","Owen Scott","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1042.61,"Chicago","Illinois","Central",2025,10,"Q4","Oct",0.2607,FALSE
"EC-1804",2025-03-29,"CUST-117","Daniel Lee","Denim Jeans","Clothing",3,4900,14700,8056.1,"Miami","Florida","South",2025,3,"Q1","Mar",0.548,FALSE
"EC-1805",2025-10-23,"CUST-136","Victoria Green","Dry Erase Whiteboard","Office Supplies",2,3700,7400,2643.76,"Houston","Texas","Central",2025,10,"Q4","Oct",0.3573,FALSE
"EC-1806",2025-05-11,"CUST-101","John Doe","Running Shoes","Clothing",1,9900,9900,3992.18,"Houston","Texas","Central",2025,5,"Q2","May",0.4033,FALSE
"EC-1807",2024-09-23,"CUST-140","Camila Nelson","Solid Oak Dining Table","Furniture",3,66000,198000,-25781.56,"Dallas","Texas","Central",2024,9,"Q3","Sep",-0.1302,TRUE
"EC-1808",2025-03-18,"CUST-118","Harper Thompson","Dry Erase Whiteboard","Office Supplies",1,3700,3700,1376.2,"New York","New York","East",2025,3,"Q1","Mar",0.3719,FALSE
"EC-1809",2024-07-28,"CUST-117","Daniel Lee","Sony WH-1000XM5","Electronics",5,33000,165000,43495.65,"Nashville","Tennessee","South",2024,7,"Q3","Jul",0.2636,TRUE
"EC-1810",2026-05-24,"CUST-122","Abigail Clark","Modern Sofa","Furniture",1,74500,74500,-3716.98,"Los Angeles","California","West",2026,5,"Q2","May",-0.0499,FALSE
"EC-1811",2025-10-20,"CUST-144","Layla Roberts","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1579.92,"San Francisco","California","West",2025,10,"Q4","Oct",0.395,FALSE
"EC-1812",2024-12-28,"CUST-102","Jane Smith","Dry Erase Whiteboard","Office Supplies",3,3700,11100,4368.77,"Seattle","Washington","West",2024,12,"Q4","Dec",0.3936,FALSE
"EC-1813",2026-05-30,"CUST-126","Avery Walker","Running Shoes","Clothing",4,9900,39600,12132.18,"New York","New York","East",2026,5,"Q2","May",0.3064,FALSE
"EC-1814",2025-05-11,"CUST-150","Zoe Edwards","Heavy Duty Stapler","Office Supplies",1,1800,1800,919.33,"Houston","Texas","Central",2025,5,"Q2","May",0.5107,FALSE
"EC-1815",2024-10-22,"CUST-120","Evelyn Harris","Premium Notebook Pack","Office Supplies",2,1200,2400,1457.08,"New York","New York","East",2024,10,"Q4","Oct",0.6071,FALSE
"EC-1816",2025-04-03,"CUST-107","James Garcia","iPad Air","Electronics",2,49000,98000,18151.51,"Houston","Texas","Central",2025,4,"Q2","Apr",0.1852,FALSE
"EC-1817",2026-01-23,"CUST-138","Chloe Baker","iPhone 15 Pro","Electronics",1,82900,82900,14084.37,"San Francisco","California","West",2026,1,"Q1","Jan",0.1699,FALSE
"EC-1818",2024-08-12,"CUST-102","Jane Smith","Dell XPS 15","Electronics",3,124000,372000,100022.93,"Dallas","Texas","Central",2024,8,"Q3","Aug",0.2689,TRUE
"EC-1819",2026-04-02,"CUST-135","Owen Scott","Dry Erase Whiteboard","Office Supplies",3,3700,11100,5004.62,"San Francisco","California","West",2026,4,"Q2","Apr",0.4509,FALSE
"EC-1820",2025-11-08,"CUST-111","Lucas Anderson","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,2137.35,"Dallas","Texas","Central",2025,11,"Q4","Nov",0.5343,FALSE
"EC-1821",2025-06-29,"CUST-106","Olivia Jones","Denim Jeans","Clothing",3,4900,14700,4970.81,"Chicago","Illinois","Central",2025,6,"Q2","Jun",0.3382,FALSE
"EC-1822",2024-08-25,"CUST-109","Benjamin Miller","Ergonomic Office Chair","Furniture",1,20500,20500,-1726.43,"San Francisco","California","West",2024,8,"Q3","Aug",-0.0842,FALSE
"EC-1823",2026-01-10,"CUST-103","Michael Johnson","LED Desk Lamp","Furniture",1,4000,4000,-489.45,"Boston","Massachusetts","East",2026,1,"Q1","Jan",-0.1224,FALSE
"EC-1824",2024-01-01,"CUST-123","David Rodriguez","Dry Erase Whiteboard","Office Supplies",2,3700,7400,2937.73,"Chicago","Illinois","Central",2024,1,"Q1","Jan",0.397,FALSE
"EC-1825",2026-05-11,"CUST-132","Scarlett Wright","iPad Air","Electronics",4,49000,196000,67579.49,"New York","New York","East",2026,5,"Q2","May",0.3448,TRUE
"EC-1826",2025-07-22,"CUST-134","Grace Hill","Waterproof Leather Jacket","Clothing",1,14900,14900,5507.73,"Miami","Florida","South",2025,7,"Q3","Jul",0.3696,FALSE
"EC-1827",2026-04-02,"CUST-110","Isabella Wilson","Dell XPS 15","Electronics",1,124000,124000,41963.3,"Nashville","Tennessee","South",2026,4,"Q2","Apr",0.3384,TRUE
"EC-1828",2026-04-07,"CUST-144","Layla Roberts","iPhone 15 Pro","Electronics",5,82900,414500,127088.37,"Seattle","Washington","West",2026,4,"Q2","Apr",0.3066,TRUE
"EC-1829",2025-12-08,"CUST-129","Sebastian Young","iPhone 15 Pro","Electronics",1,82900,82900,10765.95,"Los Angeles","California","West",2025,12,"Q4","Dec",0.1299,FALSE
"EC-1830",2024-03-11,"CUST-144","Layla Roberts","Premium Notebook Pack","Office Supplies",1,1200,1200,652.76,"Los Angeles","California","West",2024,3,"Q1","Mar",0.544,FALSE
"EC-1831",2025-10-15,"CUST-142","Penelope Mitchell","iPhone 15 Pro","Electronics",2,82900,165800,34096.5,"Los Angeles","California","West",2025,10,"Q4","Oct",0.2056,FALSE
"EC-1832",2024-01-10,"CUST-104","Emily Davis","Gel Pen Set (12-pack)","Office Supplies",5,900,4500,2306.15,"Nashville","Tennessee","South",2024,1,"Q1","Jan",0.5125,FALSE
"EC-1833",2025-04-27,"CUST-149","Julian Evans","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1029.94,"Miami","Florida","South",2025,4,"Q2","Apr",0.2575,FALSE
"EC-1834",2024-03-09,"CUST-147","Daniel Campbell","Sony WH-1000XM5","Electronics",3,33000,99000,33329.24,"Houston","Texas","Central",2024,3,"Q1","Mar",0.3367,FALSE
"EC-1835",2026-05-05,"CUST-112","Mia Thomas","Waterproof Leather Jacket","Clothing",2,14900,29800,13362.57,"Dallas","Texas","Central",2026,5,"Q2","May",0.4484,FALSE
"EC-1836",2024-06-14,"CUST-128","Sofia Allen","iPhone 15 Pro","Electronics",1,82900,82900,17462.36,"Los Angeles","California","West",2024,6,"Q2","Jun",0.2106,FALSE
"EC-1837",2024-05-12,"CUST-120","Evelyn Harris","Dell XPS 15","Electronics",1,124000,124000,30528.62,"Miami","Florida","South",2024,5,"Q2","May",0.2462,FALSE
"EC-1838",2026-02-27,"CUST-123","David Rodriguez","Denim Jeans","Clothing",2,4900,9800,5295.15,"Miami","Florida","South",2026,2,"Q1","Feb",0.5403,FALSE
"EC-1839",2024-03-03,"CUST-144","Layla Roberts","Sony WH-1000XM5","Electronics",1,33000,33000,6252.61,"New York","New York","East",2024,3,"Q1","Mar",0.1895,FALSE
"EC-1840",2024-08-29,"CUST-129","Sebastian Young","Dry Erase Whiteboard","Office Supplies",2,3700,7400,2735.29,"Seattle","Washington","West",2024,8,"Q3","Aug",0.3696,FALSE
"EC-1841",2025-05-03,"CUST-127","Jackson Hall","Cotton Slim Fit T-Shirt","Clothing",2,2000,4000,1044.09,"Miami","Florida","South",2025,5,"Q2","May",0.261,FALSE
"EC-1842",2024-02-04,"CUST-134","Grace Hill","iPad Air","Electronics",5,49000,245000,63811.16,"Chicago","Illinois","Central",2024,2,"Q1","Feb",0.2605,TRUE
"EC-1843",2024-09-15,"CUST-121","Logan Martin","Denim Jeans","Clothing",1,4900,4900,1575.5,"Chicago","Illinois","Central",2024,9,"Q3","Sep",0.3215,FALSE
"EC-1844",2024-07-19,"CUST-138","Chloe Baker","iPad Air","Electronics",5,49000,245000,75442.46,"Dallas","Texas","Central",2024,7,"Q3","Jul",0.3079,TRUE
"EC-1845",2025-05-25,"CUST-103","Michael Johnson","Sony WH-1000XM5","Electronics",2,33000,66000,21343.13,"Dallas","Texas","Central",2025,5,"Q2","May",0.3234,FALSE
"EC-1846",2026-03-23,"CUST-126","Avery Walker","Cotton Slim Fit T-Shirt","Clothing",3,2000,6000,3070.64,"San Francisco","California","West",2026,3,"Q1","Mar",0.5118,FALSE
"EC-1847",2024-03-31,"CUST-112","Mia Thomas","Dell XPS 15","Electronics",2,124000,248000,31488.99,"Nashville","Tennessee","South",2024,3,"Q1","Mar",0.127,TRUE
"EC-1848",2026-03-07,"CUST-119","Matthew White","Heavy Duty Stapler","Office Supplies",1,1800,1800,669.53,"San Francisco","California","West",2026,3,"Q1","Mar",0.372,FALSE
"EC-1849",2025-12-31,"CUST-149","Julian Evans","Solid Oak Dining Table","Furniture",3,66000,198000,-17914.21,"Houston","Texas","Central",2025,12,"Q4","Dec",-0.0905,TRUE
"EC-1851",2024-10-24,"CUST-146","Lillian Phillips","Heavy Duty Stapler","Office Supplies",1,1800,1800,919.23,"Boston","Massachusetts","East",2024,10,"Q4","Oct",0.5107,FALSE
"EC-1852",2024-01-17,"CUST-110","Isabella Wilson","Solid Oak Dining Table","Furniture",1,66000,66000,-9195.78,"Nashville","Tennessee","South",2024,1,"Q1","Jan",-0.1393,FALSE
"EC-1853",2025-04-26,"CUST-127","Jackson Hall","Denim Jeans","Clothing",2,4900,9800,5002.63,"Atlanta","Georgia","South",2025,4,"Q2","Apr",0.5105,FALSE
"EC-1854",2025-06-15,"CUST-130","Ella Hernandez","Premium Notebook Pack","Office Supplies",1,1200,1200,565.99,"Boston","Massachusetts","East",2025,6,"Q2","Jun",0.4717,FALSE
"EC-1855",2025-03-08,"CUST-140","Camila Nelson","Dry Erase Whiteboard","Office Supplies",4,3700,14800,6337.07,"Nashville","Tennessee","South",2025,3,"Q1","Mar",0.4282,FALSE
"EC-1856",2025-04-18,"CUST-106","Olivia Jones","Sony WH-1000XM5","Electronics",1,33000,33000,6301.07,"Miami","Florida","South",2025,4,"Q2","Apr",0.1909,FALSE
"EC-1857",2024-03-16,"CUST-147","Daniel Campbell","Running Shoes","Clothing",2,9900,19800,4953.55,"Seattle","Washington","West",2024,3,"Q1","Mar",0.2502,FALSE
"EC-1858",2024-03-28,"CUST-133","Luke Lopez","Solid Oak Dining Table","Furniture",4,66000,264000,48923.88,"Philadelphia","Pennsylvania","East",2024,3,"Q1","Mar",0.1853,TRUE
"EC-1859",2024-06-06,"CUST-132","Scarlett Wright","Solid Oak Dining Table","Furniture",1,66000,66000,16381.55,"Los Angeles","California","West",2024,6,"Q2","Jun",0.2482,FALSE
"EC-1860",2025-12-26,"CUST-139","Carter Gonzalez","Gel Pen Set (12-pack)","Office Supplies",1,900,900,493.49,"Miami","Florida","South",2025,12,"Q4","Dec",0.5483,FALSE
"EC-1861",2025-04-22,"CUST-145","Matthew Turner","LED Desk Lamp","Furniture",3,4000,12000,-1106.15,"Atlanta","Georgia","South",2025,4,"Q2","Apr",-0.0922,FALSE
"EC-1862",2025-11-21,"CUST-130","Ella Hernandez","Gel Pen Set (12-pack)","Office Supplies",2,900,1800,837.13,"Chicago","Illinois","Central",2025,11,"Q4","Nov",0.4651,FALSE
"EC-1863",2025-04-02,"CUST-105","William Brown","Modern Sofa","Furniture",2,74500,149000,32974.3,"Los Angeles","California","West",2025,4,"Q2","Apr",0.2213,FALSE
"EC-1864",2024-04-21,"CUST-149","Julian Evans","iPad Air","Electronics",4,49000,196000,64697.7,"Atlanta","Georgia","South",2024,4,"Q2","Apr",0.3301,TRUE
"EC-1865",2024-06-09,"CUST-129","Sebastian Young","Sony WH-1000XM5","Electronics",1,33000,33000,5132.73,"Chicago","Illinois","Central",2024,6,"Q2","Jun",0.1555,FALSE
"EC-1866",2024-04-15,"CUST-149","Julian Evans","Sony WH-1000XM5","Electronics",2,33000,66000,14639.17,"Miami","Florida","South",2024,4,"Q2","Apr",0.2218,FALSE
"EC-1867",2024-05-14,"CUST-129","Sebastian Young","Modern Sofa","Furniture",1,74500,74500,5999.33,"Atlanta","Georgia","South",2024,5,"Q2","May",0.0805,FALSE
"EC-1868",2025-06-20,"CUST-106","Olivia Jones","Denim Jeans","Clothing",3,4900,14700,7669.87,"Chicago","Illinois","Central",2025,6,"Q2","Jun",0.5218,FALSE
"EC-1869",2025-06-19,"CUST-106","Olivia Jones","Running Shoes","Clothing",2,9900,19800,6370.37,"New York","New York","East",2025,6,"Q2","Jun",0.3217,FALSE
"EC-1870",2026-02-05,"CUST-119","Matthew White","Ergonomic Office Chair","Furniture",1,20500,20500,3054.41,"Miami","Florida","South",2026,2,"Q1","Feb",0.149,FALSE
"EC-1871",2026-04-13,"CUST-142","Penelope Mitchell","Dell XPS 15","Electronics",2,124000,248000,56803.17,"Atlanta","Georgia","South",2026,4,"Q2","Apr",0.229,TRUE
"EC-1872",2024-10-18,"CUST-147","Daniel Campbell","Ergonomic Office Chair","Furniture",2,20500,41000,6081.29,"Boston","Massachusetts","East",2024,10,"Q4","Oct",0.1483,FALSE
"EC-1873",2026-02-14,"CUST-126","Avery Walker","LED Desk Lamp","Furniture",2,4000,8000,172.49,"Nashville","Tennessee","South",2026,2,"Q1","Feb",0.0216,FALSE
"EC-1874",2024-07-24,"CUST-117","Daniel Lee","Heavy Duty Stapler","Office Supplies",1,1800,1800,1071.57,"Los Angeles","California","West",2024,7,"Q3","Jul",0.5953,FALSE
"EC-1875",2024-05-24,"CUST-112","Mia Thomas","Dell XPS 15","Electronics",2,124000,248000,33838.42,"Chicago","Illinois","Central",2024,5,"Q2","May",0.1364,TRUE
"EC-1876",2025-11-28,"CUST-102","Jane Smith","iPad Air","Electronics",1,49000,49000,8893.95,"Philadelphia","Pennsylvania","East",2025,11,"Q4","Nov",0.1815,FALSE
"EC-1877",2026-01-22,"CUST-122","Abigail Clark","Modern Sofa","Furniture",1,74500,74500,2146.98,"Dallas","Texas","Central",2026,1,"Q1","Jan",0.0288,FALSE
"EC-1878",2024-05-24,"CUST-134","Grace Hill","Running Shoes","Clothing",1,9900,9900,2709.74,"San Francisco","California","West",2024,5,"Q2","May",0.2737,FALSE
"EC-1880",2026-05-13,"CUST-134","Grace Hill","Dry Erase Whiteboard","Office Supplies",1,3700,3700,2173.12,"Nashville","Tennessee","South",2026,5,"Q2","May",0.5873,FALSE
